,type,bedroom,bathroom,size(sqft),address,price,address,url
1495,Maison, 7 1/2 +,3,9 000,"J7B1L1, Canada",Sur,"J7B1L1, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/grande-maison-a-louer-quartier-fontainebleau/1579336688
1496,Maison,4 1/2,1,860,"Ave Charton, H2B 2C4, City of Montréal, QC",1 200,"Ave Charton, H2B 2C4, City of Montr�al, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-4-1-2-ahunstic-2e-etage/1579302296
1497,Maison,4 1/2,1,725,"1039 Talbot Ave, Winnipeg, MB R2L 0T5, Canada",1 650,"1039 Talbot Ave, Winnipeg, MB R2L 0T5, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/house-for-rent/1579241355
1498,Maison,6 1/2,2.5,1 100,"175 Rue des Chrysanthèmes, La Prairie, QC J5R 4G4, Canada",2 300,"175 Rue des Chrysanth�mes, La Prairie, QC J5R 4G4, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/maison-a-louer-a-la-prairie/1579123024
1499,Maison,5 1/2,1,800,"466 Carlaw Avenue, M4K3J1, Toronto, ON",3 000,"466 Carlaw Avenue, M4K3J1, Toronto, ON",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/semi-detached-house-in-north-riverdale-for-lease/1579035250
1500,Maison, 7 1/2 +,2,3 296,"5830 Rue Parnasse, Brossard, QC J4W 2C6, Canada",1 800,"5830 Rue Parnasse, Brossard, QC J4W 2C6, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/bell-maison-a-cote-de-terminus-panama-a-louer/1578916711
1501,Maison, 7 1/2 +,2,1 500,"5920 Rue Verlaine, Brossard, QC J4W 1E9, Canada",2 100,"5920 Rue Verlaine, Brossard, QC J4W 1E9, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/maison-tres-spacieuse-renovee-avec-3-chambres-a-louer/1578939138
1502,Maison, 7 1/2 +,2,6 000,", Laval H7B 1E4 QC, Canada",Sur,", Laval H7B 1E4 QC, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/grande-maison-a-louer-a-laval/1578878514
1503,Maison, 7 1/2 +,2,6 000,"H7B1E4, Canada",1 800,"H7B1E4, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/grande-maison-a-louer/1578876398
1504,Maison, 7 1/2 +,1.5,1,", Deux-Montagnes J7R6Z4 QC, Canada",1 600,", Deux-Montagnes J7R6Z4 QC, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/maison-jumelee-a-louer-immediatement-a-deux-montagnes/1578726380
1505,Maison,5 1/2,1,1 200,"5400 Rue Delson, Saint-Hubert, QC J3Y 1T5, Canada",1 200,"5400 Rue Delson, Saint-Hubert, QC J3Y 1T5, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/5-1-2-new-appartement-1-200/1578591853
1506,Maison, 7 1/2 +,2,1 400,"Rue Marotte, Saint-Constant, QC J5A 1V6, Canada",2 500,"Rue Marotte, Saint-Constant, QC J5A 1V6, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/maison-a-louer-saint-constant/1578580176
1507,Maison, 7 1/2 +,2,1 263,"583 Av. Walpole, Mont-Royal, QC H3R 2A5, Canada",3 900,"583 Av. Walpole, Mont-Royal, QC H3R 2A5, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-chambres-a-coucher-2-salles-de-bain-maison/1578434674
1508,Maison, 7 1/2 +,2,2 500,"J4S1E4, Canada",2 890,"J4S1E4, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/maison-a-louer-st-lambert-preville/1578355882
1509,Maison, 7 1/2 +, 6 ou plus,12,"9135 Croissant Rollin, Brossard, QC J4X 2Y6, Canada",Sur,"9135 Croissant Rollin, Brossard, QC J4X 2Y6, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/location/1578343604
1510,Maison, 1 ½ ou 2 ½,1,500,"29 Rue King, Huntingdon, QC J0S 1H0, Canada",765,"29 Rue King, Huntingdon, QC J0S 1H0, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/local-commercial-a-louer/1578331874
1511,Maison,5 1/2,2,1 800,"583 Av. Walpole, Mont-Royal, QC H3R 2A5, Canada",3 500,"583 Av. Walpole, Mont-Royal, QC H3R 2A5, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/house-for-rent-in-the-town-of-mount-royal/1578330384
1512,Maison,4 1/2,1,1 000,"48 Chem. du Tour, Laval, QC H7Y 1G6, Canada",1 950,"48 Chem. du Tour, Laval, QC H7Y 1G6, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/house-for-rent-on-lile-bigras-maison-a-louer-sur-ile-bigras/1578132497
1513,Maison,4 1/2,1,1,"308 Montée Gagnon, Lorraine, QC J6Z 4L6, Canada",900,"308 Mont�e Gagnon, Lorraine, QC J6Z 4L6, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/4-1-2-bas-de-maison-a-louer/1578105565
1514,Maison,5 1/2,1.5,1 600,"J0P1B0, Canada",1 800,"J0P1B0, Canada",https://www.kijiji.ca/v-appartement-condo/ouest-de-lile-qc/house-for-rent-in-coteau-du-lac/1577987674
1515,Maison, 7 1/2 +,1.5,1 500,"389 Rue Lalonde, Vaudreuil-Dorion, QC J7V 2A7, Canada",2 350,"389 Rue Lalonde, Vaudreuil-Dorion, QC J7V 2A7, Canada",https://www.kijiji.ca/v-appartement-condo/ouest-de-lile-qc/5-bedroom-in-dorion/1577933114
1516,Maison, 6 1/2 et coin détente,1.5,800,", Montréal H3K1P1 QC, Canada",950,", Montr�al H3K1P1 QC, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/house-to-share/1577822087
1517,Maison,6 1/2,2.5,2 000,"Rue Daudelin, Kirkland, QC H9J 1L9, Canada",2 990,"Rue Daudelin, Kirkland, QC H9J 1L9, Canada",https://www.kijiji.ca/v-appartement-condo/ouest-de-lile-qc/2980-rent-for-4-bedrooms-house-in-kirkland-near-emille-nelligan/1577748967
1518,Maison, 7 1/2 +,3,1,"J6A7R8, Canada",2 500,"J6A7R8, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/maison-a-louer/1577686576
1519,Maison,6 1/2,3,5 743,", St-Hubert  J3Y 0M9 QC, Canada",3 250,", St-Hubert  J3Y 0M9 QC, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/maison-a-louer-piscine-et-garage-a-proximite-de-parc-et-ecole/1577548245
1520,Maison, 1 ½ ou 2 ½,1,105," H7G 1S1, laval, QC, Canada",950," H7G 1S1, laval, QC, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/bachelor-bijoux-a-louer/1574294838
1521,Maison,6 1/2,4,6 666,"1 Rue Briand, Vaudreuil-Dorion, QC J7V 6H4, Canada",2 300,"1 Rue Briand, Vaudreuil-Dorion, QC J7V 6H4, Canada",https://www.kijiji.ca/v-appartement-condo/ouest-de-lile-qc/renovated-bungalow-for-sale/1577407306
1522,Maison, 7 1/2 +,1.5,1 500,"389 Rue Lalonde, Vaudreuil-Dorion, QC J7V 2A7, Canada",2 350,"389 Rue Lalonde, Vaudreuil-Dorion, QC J7V 2A7, Canada",https://www.kijiji.ca/v-appartement-condo/ouest-de-lile-qc/spacious-5-bedroom-house/1577237219
1523,Maison,5 1/2,1.5,Oui,"1735 Chemin de la Gare, Val-Morin, QC J0T 2R0, Canada",4 500,"1735 Chemin de la Gare, Val-Morin, QC J0T 2R0, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/cedar-creek-petit-train-du-nord-magical-location/1289457901
1524,Maison,6 1/2,1.5,1 600,"934 Rue Sherbrooke E, Montréal, QC H2L 1L2, Canada",3 500,"934 Rue Sherbrooke E, Montr�al, QC H2L 1L2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/maison-meublee-a-louer-fully-furnished-house-for-rent-le-plateau/1577057450
1525,Maison, 7 1/2 +,1.5,11 111,"Chemin Saint-Guillaume, Vaudreuil-Soulanges, QC J0P 1W0, Canada",2 350,"Chemin Saint-Guillaume, Vaudreuil-Soulanges, QC J0P 1W0, Canada",https://www.kijiji.ca/v-appartement-condo/ouest-de-lile-qc/maison-farmhouse-a-louer-pour-mois-d-aout/1576783514
1526,Maison,5 1/2,1.5,2 000,"Chemin de la Montagne, Sainte-Agathe-des-Monts, QC J8C, Canada",3 900,"Chemin de la Montagne, Sainte-Agathe-des-Monts, QC J8C, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/chalet-a-louer-pres-st-sauveur-deluxe-avec-spa-bain-tourbillon/1524912344
1527,Maison, 7 1/2 +,2,2 000,"H7L3G3, Canada",2 200,"H7L3G3, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/maison-a-louer-a-sainte-rose/1576740113
1528,Appartement, 1 ½ ou 2 ½,1,300,"6040 Boul Gouin O, Montréal, QC H4J 1E8, Canada",675,"6040 Boul Gouin O, Montr�al, QC H4J 1E8, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-renove-chauffe-gouin-o-cartierville-montreal/1581955035
1529,Appartement,3 1/2,1,700,"5615 Rue Beaucourt, Montréal, QC H3W 2T7, Canada",1 050,"5615 Rue Beaucourt, Montr�al, QC H3W 2T7, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/metro-cote-st-cath-3-5-renov-large/1581954060
1530,Appartement,4 1/2,1,800,"St Marc, H3H2E8, Montréal, QC",1 500,"St Marc, H3H2E8, Montr�al, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/logement-parfait-pour-etudiant-centre-ville/1581954055
1531,Appartement, 1 ½ ou 2 ½,1,1,"700 Rue de Gaspé, Verdun, QC H3E 1H2, Canada",775,"700 Rue de Gasp�, Verdun, QC H3E 1H2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/lease-transfer-studio-1-1-2/1581952824
1532,Appartement,3 1/2,1,Non disponible,"PLUSIEURS CHOIX, MONTREAL, QC, H1H 4W6",825,"PLUSIEURS CHOIX, MONTREAL, QC, H1H 4W6",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/montreal-nord-beau-3-5-avenue-cobourg/1581681923
1533,Appartement,3 1/2,1.5,1 000,"734 Rue Walnut, Montréal, QC H4C 3E5, Canada",1 850,"734 Rue Walnut, Montr�al, QC H4C 3E5, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-5-condo-st-henri-atwater-market-a-c-quartz-3-bedroom/1579429286
1534,Appartement, 4 1/2 et coin détente,1,950,"712 De l'église, Verdun H4G 2M8 QC, Canada",1 395,"712 De l'�glise, Verdun H4G 2M8 QC, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-verdun-recemment-renove-a-louer/1581665852
1535,Appartement,4 1/2,2,Non,"1260 docteur penfield, Montreal, QC, H3G 1B9",1 950,"1260 docteur penfield, Montreal, QC, H3G 1B9",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-a-louer/1551345725
1536,Appartement,3 1/2,1,775,"4982 Chemin Queen Mary, Montréal, QC H3W 1Y5, Canada",1 145,"4982 Chemin Queen Mary, Montr�al, QC H3W 1Y5, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/amazing-updated-huge-3-1-2-1-bedroom-bright-renovated-art/1569559630
1537,Appartement,3 1/2,3,1 200,"Montreal, QC H2B 2P8, Canada",1 350,"Montreal, QC H2B 2P8, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/apartment-for-rent-logement-a-louer-5-1-2-ahuntsic/1581952531
1538,Appartement,4 1/2,1,980,"5801 Bd Saint-Michel, Montréal, QC H1Y 2E3, Canada",1 000,"5801 Bd Saint-Michel, Montr�al, QC H1Y 2E3, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-4-5-2br-a-rosement:-disponible-1re-septembre/1581952421
1539,Appartement,3 1/2,1,650,"7010 Rue Liénart, Saint-Léonard, QC H1S 1W6, Canada",715,"7010 Rue Li�nart, Saint-L�onard, QC H1S 1W6, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-3-rue-lienart-a-partir-du-1-septembre/1580497782
1540,Appartement,3 1/2,1,450,"1228 Rue des Bassins, Montréal, QC H3J 1S1, Canada",1 550,"1228 Rue des Bassins, Montr�al, QC H3J 1S1, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-furnished-condo-in-the-heart-of-griffintown-rent-1-550-00/1580170819
1541,Appartement, 1 ½ ou 2 ½,1,250,", H1Z3B7, Montréal, QC, Canada",615,", H1Z3B7, Montr�al, QC, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-1-a-louer-frais-peint-615-mois-31e-avenue/1576194774
1542,Appartement,5 1/2,1,1,"154 De Rouville, J3L 6B4, Beloeil, QC",1 000,"154 De Rouville, J3L 6B4, Beloeil, QC",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/5-1-2-beloeil-154-de-rouville-pres-des-services-pas-danimaux/1581950513
1543,Appartement, 1 ½ ou 2 ½,1,300,"1229 Rue Mackay, Montréal, QC H3G 2H5, Canada",695,"1229 Rue Mackay, Montr�al, QC H3G 2H5, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/downtown-2-5-guy-metro-studio-on-mackay-st/1580427458
1544,Appartement,3 1/2,1,500,"1229 Rue Mackay, Montréal, QC H3G 2H5, Canada",895,"1229 Rue Mackay, Montr�al, QC H3G 2H5, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/downtown-3-5-guy-metro-great-3-5-on-mackay-street/1580427932
1545,Appartement, 5 1/2 et coin détente,1,1 425,"10782 Boul. Saint-Laurent, Montréal, QC H3L 2P9, Canada",1 625,"10782 Boul. Saint-Laurent, Montr�al, QC H3L 2P9, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-a-louer-metro-hb/1581947635
1546,Appartement,5 1/2,1,1,", H1l3g9, Montréal, QC, Canada",1 500,", H1l3g9, Montr�al, QC, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-51-2-a-aire-ouverte-a-montreal/1581947190
1547,Appartement,3 1/2,1,35,"6418 Rue Mignault, Montréal, QC H1M 1Z4, Canada",720,"6418 Rue Mignault, Montr�al, QC H1M 1Z4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/apartment-for-rent/1581946869
1548,Appartement,4 1/2,1,650,"1009 Boul. Saint-Laurent, Montréal, QC H2Z 1J4, Canada",1 200,"1009 Boul. Saint-Laurent, Montr�al, QC H2Z 1J4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/from-july-1st-downtown-place-d-armes-spacious-2-bedrooms/1564893717
1549,Appartement,4 1/2,1,850,"8862 Bd Saint-Michel, Montréal, QC H1Z 3G4, Canada",985,"8862 Bd Saint-Michel, Montr�al, QC H1Z 3G4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-appartement-4-1-2-tous-renover-a-louer-pour-1-er-aout/1578261517
1550,Appartement,4 1/2,1,750,"1089 Rue Legendre E, Montréal, QC H2M 2N2, Canada",1 400,"1089 Rue Legendre E, Montr�al, QC H2M 2N2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/a-louer-ahunstsic-pres-autobus-metro-face-boise-st-sulpice/1581507079
1551,Appartement,4 1/2,1,1,", Lachine H8R1P7 QC",845,", Lachine H8R1P7 QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/lachine-recently-renovated-4-recemment-renove-october/1581944562
1552,Appartement,4 1/2,1,1,", Montreal H3N 2K5 QC, Canada",1 250,", Montreal H3N 2K5 QC, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/apartment-4-1-2-for-rent-in-montreal-parc-extension-h3n-2k5-mo/1581943985
1553,Appartement,5 1/2,1,900,", Verdun H4H2G7 QC, Canada",1 250,", Verdun H4H2G7 QC, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-et-demi-a-louer/1580574294
1554,Appartement,3 1/2,1,850,"8160 Rue Juliette, LaSalle, QC H8N 1W6, Canada",760,"8160 Rue Juliette, LaSalle, QC H8N 1W6, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/urgent-lease-transfer/1581943916
1555,Appartement,3 1/2,1,3,"Ave, Montréal, QC H2A 2R2, Canada",750,"Ave, Montr�al, QC H2A 2R2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-a-louer-pour-occupation-1er-septembre/1581942689
1556,Appartement,5 1/2,1,1 100,"Rosemont—La Petite-Patrie, Montréal, QC, Canada, H1T3E7",1 275,"Rosemont�La Petite-Patrie, Montr�al, QC, Canada, H1T3E7",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/tres-beau-5-et-demi-a-louer/1581941785
1557,Appartement,3 1/2,1,800,"Av. Papineau, Montréal, QC H2H 1W2, Canada",850,"Av. Papineau, Montr�al, QC H2H 1W2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-a-sous-louer-1-septembre-2021-12-mois/1581826877
1558,Appartement,4 1/2,1,750,", Montreal H1L 2L1 QC, Canada",970,", Montreal H1L 2L1 QC, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-4-avec-2-chambres-fermees/1581941483
1559,Appartement, 3 1/2 et coin détente,1,495,", Montréal H4C 1S8 QC",880,", Montr�al H4C 1S8 QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-rez-de-chaussee-st-henri-parking-possible/1581941226
1560,Appartement, 4 1/2 et coin détente,1.5,1 200,"Av. de Vendôme, Montréal, QC H4A 3M5, Canada",1 900,"Av. de Vend�me, Montr�al, QC H4A 3M5, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/large-2-br-2-offices-ndg-westmount-muhc-vendome-metro/1578470747
1561,Appartement, 1 ½ ou 2 ½,1,300,", Laval H7G 1C5 QC, Canada",750,", Laval H7G 1C5 QC, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/renove-metro-cartier-laval-grand-studio-2-5-chambre-fermee/1581938798
1562,Appartement,5 1/2,1,1 000,"4266 Av Old Orchard, Montréal, QC H4A 3B2, Canada",1 570,"4266 Av Old Orchard, Montr�al, QC H4A 3B2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/large-5-1-2-located-5-min-walk-from-metro-villa-maria-ndg/1581933378
1563,Appartement, 4 1/2 et coin détente,1,1 000,"3649 Rue Durocher, Montréal, QC H2X 2E9, Canada",2 100,"3649 Rue Durocher, Montr�al, QC H2X 2E9, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-meuble-tout-inclus/1581925337
1564,Appartement,3 1/2,1,600,"5423 Av. Decelles, Montréal, QC H3T 1W3, Canada",825,"5423 Av. Decelles, Montr�al, QC H3T 1W3, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-large-decelles-edouard-monpetit-university-montreal/1580778921
1565,Appartement,3 1/2,1,500,"5423 Av. Decelles, Montréal, QC H3T 1W3, Canada",750,"5423 Av. Decelles, Montr�al, QC H3T 1W3, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-1-2-large-decelles-edouard-monpetit-university-montreal/1580769917
1566,Appartement,4 1/2,1,1,"Rue Suzanne Piot, Blainville, QC J7C 0B7, Canada",800,"Rue Suzanne Piot, Blainville, QC J7C 0B7, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/4-1-2-a-louer-photos-a-venir/1581326995
1567,Appartement,4 1/2,1,800,"7138 De Normanville, H2S2C3, Montréal, QC",1 395,"7138 De Normanville, H2S2C3, Montr�al, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/metro-jean-talon-rdc-renove-2-cc/1581324973
1568,Appartement,4 1/2,1,900,"1296 Rue Labelle, Longueuil, QC J4J 3K3, Canada",870,"1296 Rue Labelle, Longueuil, QC J4J 3K3, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/1-octobre-2021-4-longueuil-super-clean-tranquille/1581323297
1569,Appartement,6 1/2,1,1 000,"4061 Rue Saint-Urbain, Montréal, QC H2W 1V4, Canada",2 600,"4061 Rue Saint-Urbain, Montr�al, QC H2W 1V4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/6-au-rez-de-chaussee-entierement-renove-plateau-mont-royal/1581322174
1570,Appartement,4 1/2,1,820,"5265 Rue St-Hubert, Montréal, QC H2J 2Y2, Canada",1 995,"5265 Rue St-Hubert, Montr�al, QC H2J 2Y2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-2-bedroom-condo-furnished-near-metro-laurier/1578516766
1571,Appartement,5 1/2,1,1 000,", H2B 1A6, Montreal, QC",1 375,", H2B 1A6, Montreal, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-5-1-2-ahuntsic/1581319935
1572,Appartement,5 1/2,1,1 100,", LAVAL DES RAPIDES  H7N2G3 QC, Canada",1 200,", LAVAL DES RAPIDES  H7N2G3 QC, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/grand-5-1-2-laval-des-rapides/1581319803
1573,Appartement,4 1/2,1,1 100,", Laval H7N4y1 QC, Canada",840,", Laval H7N4y1 QC, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/4-1-2-disponible-pour-le-1e-septembre-pres-des-metro/1581318719
1574,Appartement,3 1/2,1,700,"147 17e Avenue, Lachine, QC H8S 3N7, Canada",875,"147 17e Avenue, Lachine, QC H8S 3N7, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/semi-renovated-3-1-2-one-bedroom-lachine-best-location/1581317985
1575,Appartement, 4 1/2 et coin détente,1,1 200,", Montréal h2r2r2 QC, Canada",1 550,", Montr�al h2r2r2 QC, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/tres-grand-4-1-2-avec-balcon-et-veranda-a-villeray/1581317949
1576,Appartement,4 1/2,1,412,"H2A 3C2, Canada",Sur,"H2A 3C2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-a-louer/1581317672
1577,Appartement, 7 1/2 +,2,2 000,"11943 Tracy, H4J 2C2, Montreal, QC",2 200,"11943 Tracy, H4J 2C2, Montreal, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-4-chambres-2-sdb-garage-pres-des-transports-et-plus/1581317609
1578,Appartement,5 1/2,1,1 337,"575 Rue Chabanel E, Montréal, QC H2M 1C4, Canada",2 200,"575 Rue Chabanel E, Montr�al, QC H2M 1C4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-3-chambres-renove-cour-sous-sol-complet-et-garage/1581316860
1579,Appartement,4 1/2,1,700,"211 Rue Saint-Charles, La Prairie, QC J5R 2N8, Canada",850,"211 Rue Saint-Charles, La Prairie, QC J5R 2N8, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/4-1-2-terrasse-vieux-la-prairie/1581316529
1580,Appartement,4 1/2,1,1,"6201 Rue Alma, Montréal, QC H2S 2W2, Canada",1 325,"6201 Rue Alma, Montr�al, QC H2S 2W2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-4-1-2-petite-italie-1325-chauffage-inclus-pour-septembre/1581314932
1581,Appartement,4 1/2,1,800,"7230 10e Avenue, Montréal, QC H2A 3B1, Canada",875,"7230 10e Avenue, Montr�al, QC H2A 3B1, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-et-1-2-a-louer-3e-etage-immeuble-tranquille-a-saint-michel/1581314765
1582,Appartement,4 1/2,1,1 000,"H7M2M9, Canada",1 600,"H7M2M9, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/4-1-2-condos-appartement-vimont-laval-cite-de-la-sante/1581313515
1583,Appartement, 1 ½ ou 2 ½,1,600,"296 Rue Juneau, LaSalle, QC H8R 3X8, Canada",850,"296 Rue Juneau, LaSalle, QC H8R 3X8, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/renovated-apartment-3-1-2-for-rent-lasalle/1581313119
1584,Appartement, 3 1/2 et coin détente,1,600,"Rue Joliette, Longueuil, QC, Canada",795,"Rue Joliette, Longueuil, QC, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/3-renove-chaufe-calme-pres-metro-longueuil/1564991953
1585,Appartement,6 1/2,2,1 200,"3893 Rue Bélair, Montréal, QC H2A 2C5, Canada",2 400,"3893 Rue B�lair, Montr�al, QC H2A 2C5, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-appartement-sur-deux-etages-tout-meuble/1581311762
