,type,bedroom,bathroom,size(sqft),address,price,Postal Code,lat,long,url
3524,Appartement,3 1/2,1,1,"H2K4C4, Canada",1 200,H2K,45.52283,-73.55047,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-papineau-metro-loue-meuble-rdc-beautiful-courtyard/1582576671
3525,Appartement,5 1/2,2,Non,"205 Rue Frobisher Dr, Pointe-Claire, QC, H9R 4R9",1 670,H9R,45.45136,-73.83122,https://www.kijiji.ca/v-appartement-condo/ouest-de-lile-qc/5-1-2-bright-spacious-apartment-southwest-one-west-island/1505831519
3526,Appartement,4 1/2,1,Non,"205 Rue Frobisher Dr, Pointe-Claire, QC, H9R 4R9",1 285,H9R,45.45136,-73.83122,https://www.kijiji.ca/v-appartement-condo/ouest-de-lile-qc/4-1-2-bright-spacious-southwest-one-in-west-island-montreal/1505831506
3527,Appartement,3 1/2,1,450,"133B St-Martin, H9H 3A2, Ste-Geneviève, QC",575,H9H,45.47865,-73.87359,https://www.kijiji.ca/v-appartement-condo/ouest-de-lile-qc/2-1-1-a-louer/1582576301
3528,Appartement,4 1/2,1,1 000,"665 Rue Sainte-Rose, La Prairie, QC J5R 1Z2, Canada",1 000,J5R,45.41019,-73.49195,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/transfert-rive-sud-spacieux-et-lumineux-logement/1582576089
3529,Appartement,4 1/2,1,1 200,"71 4E, H7N 2A2, Laval, QC",1 300,H7N,45.55973,-73.69041,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/grand-41-2-laval-des-rapides-metro-cartier-1300-par-mois/1581828510
3530,Appartement, 1 ½ ou 2 ½,1,Non disponible,"710-A 12e Avenue, Lachine, QC, H8S 3J4",875,H8S,45.44264,-73.67462,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-1-2-propre-et-renove-a-louer-maintenant-a-lachine-montreal/1579161943
3531,Appartement, 1 ½ ou 2 ½,1,Non,"6866-6870 Boulevard Monk, Montréal, QC, H4E 3J3",680,H4E,45.45036,-73.59272,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/tres-beau-2-a-ville-emard-sud-ouest-a-cote-du-metro-monk/1581225700
3532,Appartement,3 1/2,1,Non,"1085 Rue Smith, Montréal – Griffintown, Griffintown, QC, H3C 0L9",1 425,H3C,45.49265,-73.55667,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-a-louer-maintenant-a-montreal-griffintown-5-electros/1576800869
3533,Appartement,4 1/2,1,Non disponible,"5514 Cartier, Montreal, QC, H2H 1X9",1 250,H2H,45.53834,-73.58454,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-plateau-mont-royal-montreal-a-louer-maintenant/1563408689
3534,Appartement,5 1/2,1,Non,"5440 Place Pontiac, Brossard, QC, J4W 2Z9",1 095,J4W,45.47638,-73.4794,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/5-1-2-a-louer-brossard-tres-grand/1581569267
3535,Appartement,5 1/2,1,Non,"1855 Therrien, Brossard, QC, J4W 2Z2",1 295,J4W,45.45925,-73.47028,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/5-1-2-a-louer-brossard-tres-propre-maintenant/1581829373
3536,Appartement,4 1/2,2,1 220,"3555 Côte-des-Neiges, H3H 1V2, Montreal, QC",2 545,H3H,45.49664,-73.58483,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-bedrooms-2-bathrooms-promotion-2-months-free/1582575616
3537,Appartement,6 1/2,2,1 328,"3710 Chemin Queen Mary, Montreal, QC, H3V 1A6",2 810,H3V,45.49451,-73.61895,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-free-months-4-beds-2-baths-apt-id-1493/1581696860
3538,Appartement,5 1/2,2,865,"4515 Dupuis Avenue 4515 Avenue Dupuis, Montreal, QC, H3T 1E7",1 950,H3T,45.49437,-73.62997,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-months-free-3-bedroom-renovated-apt-id-1490/1581595187
3539,Appartement,4 1/2,1,Non,"1295 rue des Carrières, Montréal, QC, H2S 2B1",Sur,H2S,45.53595,-73.59182,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/magnificient-2-bedrooms-available-now-magnifique-2-chambres/1522839778
3540,Appartement,4 1/2,1,Non disponible,"1295 rue des Carrières, Montréal, QC, H2S 2B1",Sur,H2S,45.53595,-73.59182,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/magnifique-5-1-2-disponible-rosemont/1576421615
3541,Appartement,5 1/2,4,1,"7098 Rue des Écores, Montréal, QC H2E 2V8, Canada",795,H2E,45.5519,-73.60229,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-chambres-4-salles-de-bain-logement-etudiant/1568516265
3542,Appartement,3 1/2,1,650,", Montréal H2S2L5 QC, Canada",1 050,H2S,45.53271,-73.59492,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1er-novembre-grand-3-1-2-metro-rosemont-stationnement/1582572726
3543,Appartement,3 1/2,1,550,"583 Rue Cuvillier, Montréal, QC H1W 2Z7, Canada",950,H1W,45.54164,-73.53877,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-entierement-renove-hochelaga/1582572163
3544,Appartement,3 1/2,1,700,"2005 Rue Papineau, Saint-Hyacinthe, QC J2S 2B5, Canada",575,J2S,45.62799,-72.95495,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/3-1-2-a-louer-saint-hyacinthe/1582571714
3545,Appartement,5 1/2,1,1 390,"168 Rue Sainte-Anne, Varennes, QC J3X 1R6, Canada",2 495,J3X,45.68029,-73.44014,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/grand-logement-5-1-2-luxueux-sur-le-bord-de-leau/1582571534
3546,Appartement,3 1/2,1,700,"4275 Boulevard de Maisonneuve O, Westmount, QC H3Z 1K7, Canada",1 150,H3Z,45.48618,-73.59064,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/westmount-4-pres-de-greene/1582571270
3547,Appartement,3 1/2,1,1,"53 May, Valleyfield  J6s2k6 QC, Canada",600,J6S,45.26023,-74.12327,https://www.kijiji.ca/v-appartement-condo/ouest-de-lile-qc/3-1-2-a-louer-valleyfield-600-mois/1582571244
3548,Appartement,4 1/2,1,10,"1865 Rue Sainte-Catherine O, Montréal, QC H3H 1M2, Canada",1 200,H2K,45.49307,-73.58038,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-bedroom-apartment-available-downtown/1582571196
3549,Appartement,3 1/2,1,500,"2444 Av. Walkley, Montréal, QC H4B 2K1, Canada",950,H4B,45.46205,-73.6296,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-5-for-rent-clean-building-ndg/1581974935
3550,Appartement, 3 1/2 et coin détente,1,600,"6267 Av. Casgrain, Montréal, QC H2S 2Z2, Canada",1 160,H2S,45.53056,-73.60521,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-sejour-electros-inclus-renover-a-cote-du-metro/1581973461
3551,Appartement,3 1/2,1,800,"2760 Pl. de Darlington, Montréal, QC H3S 1L5, Canada",900,H3S,45.51006,-73.62656,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/cdn-3-1-2-renove/1572338734
3552,Appartement,3 1/2,1,650,"4610 Chem. Queen Mary, Montréal, QC H3W 1W3, Canada",850,H3W,45.49007,-73.62304,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/near-metro-snowdom-3-1-2-4-1-2-apartment-for-rent-all-including/1581972724
3553,Appartement, 5 1/2 et coin détente,1,1 100,"432 5e avenue, Lachine H8S 2V9 QC",1 295,H8S,45.4385,-73.66828,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/lachine-5-1-2-1295-renove-10-mins-du-centreville-et-aeroport/1578234708
3554,Appartement,3 1/2,1,800,"2715 Pl. de Darlington, Montréal, QC H3S 1L4, Canada",900,H3S,45.51118,-73.62669,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/cdn-3-1-2-renove/1576017690
3555,Appartement,4 1/2,1,900,", h3n2p9, montreal, QC",1 250,H3N,45.52483,-73.62363,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-logement-a-louer-mile-ex-udm-4-1-2-et-demi-metro/1581971331
3556,Appartement,6 1/2,1,1 200,"2582 Rue Raudot, Montréal, QC H4E 2P3, Canada",1 450,H4E,45.44787,-73.59394,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/renovated-6-and-a-half-with-4-bedrooms-for-rent-near-monk/1581970506
3557,Appartement,4 1/2,1,600,"7422 Av. Casgrain, Montréal, QC H2R 1Y7, Canada",1 025,H2R,45.53715,-73.62098,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-villeray/1581969716
3558,Appartement,4 1/2,1,1 200,"Rue Charlevoix, Longueuil, QC J4J 4X5, Canada",1 200,J4J,45.52035,-73.47773,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/beau-grand-4-1-2/1581969309
3559,Appartement,4 1/2,1,1 000,"1963 Everett, H2E1P4, Montréal, QC",1 300,H2E,45.55085,-73.60945,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-cession-de-bail-pour-le-1er-septembre-metro-fabre/1581965903
3560,Appartement,3 1/2,1,600,"13 79e Avenue, Pointe-aux-Trembles, QC H1A 2L9, Canada",790,H1A,45.68726,-73.48852,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-a-pat/1579108999
3561,Appartement,3 1/2,1,472,"1310 rue Ottawa, Montréal, QC, H3C 2G6",1 615,H3C,45.49168,-73.56106,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-neuf-a-griffintown-pres-des-transports-en-commun/1505786049
3562,Appartement,3 1/2,1,500,"H7C2N2, Canada",1 095,H7C,45.61105,-73.65668,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/3-1-2-renove-complexe-50ans-1-bedroom-for-50-and/1573828155
3563,Appartement,3 1/2,1,700,"1420 Towers St, Montreal, QC H3H 2C9, Canada",1 295,H3H,45.49263,-73.58184,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-3-1-2-au-metro-guy-concordia/1525378771
3564,Appartement,3 1/2,1,500,"3460 Rue Durocher, Montreal, QC, H2X 2E3",1 445,H2X,45.50761,-73.57408,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/renovated-on-bed-located-in-mcgill-ghetto-id-1056/1577788157
3565,Appartement,4 1/2,1,900,"4290 Av. de Kent, Montréal, QC H3S 1N6, Canada",1 400,H3W,45.49742,-73.63607,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/cdn-appartement-meuble-tout-inclus/1581771411
3566,Appartement, 1 ½ ou 2 ½,1,315,"8420 Rue Boyer, Montréal, QC H2P 1Y3, Canada",750,H2P,45.54879,-73.63046,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-dans-nouvelle-adresse-in-de-villeray/1551649320
3567,Appartement,3 1/2,1,598,"1310 rue Ottawa, Montréal, QC, H3C 2G6",1 835,H3C,45.49168,-73.56106,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-neuf-et-luxueux-a-griffintown-pres-du-marche-atwater/1505786052
3568,Appartement,4 1/2,1,50,"377 Av Elm, Beaconsfield, QC H9W 5Z4, Canada",2 000,H3C,45.42987,-73.87496,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-beaconsfield/1581964146
3569,Appartement,5 1/2,1,750,"J4t2m1, Canada",900,J4T,45.49118,-73.47048,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/cinq-et-demi-ville-lafleche-pres-de-hopital-charlemoine/1581960273
3570,Appartement,5 1/2,1,1 000,"2885 Rue Ontario E, Montréal, QC H2K 1X6, Canada",1 300,H2K,45.53692,-73.55019,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-ville-marie-renove/1581942815
3571,Appartement,5 1/2,1,1 100,"8429 Bd du Haut-Anjou, Anjou, QC H1J 1T8, Canada",1 200,H1J,45.60415,-73.57213,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-a-louer-a-anjou/1581958357
3572,Appartement,3 1/2,1,700,", lasalle h8r3c8 QC, Canada",1 000,H8R,45.43081,-73.6424,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/lasalle-3-1-2/1581957110
3573,Appartement,3 1/2,1,695,"3620, boulevard Saint-Elzéar Ouest, Laval, QC, H7M 1E2",1 285,H7P,45.56966,-73.77288,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-neuf-a-louer-a-laval-pour-septembre/1505790458
3574,Appartement, 1 ½ ou 2 ½,1,435,"1420 Towers St, Montreal, QC H3H 2C9, Canada",895,H3H,45.49263,-73.58184,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-studio-au-metro-guy-concordia/1485739248
3575,Appartement, 5 1/2 et coin détente,1,1 100,"5652 Bd Monk, Montréal, QC H4C 3R8, Canada",1 600,H4E,45.46209,-73.59716,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-5-1-2-den-a-2-pas-du-canal-lachine/1582127029
3576,Appartement,5 1/2,1.5,1 200,"6275 Av. de Repentigny, Montréal, QC H1M 2G9, Canada",1 585,H1M,45.58535,-73.55834,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/rosemont-5-1-2-refait-a-neuf-en-2021-1-585-mois/1579731129
3577,Appartement,4 1/2,1,Non,"1900 Francs-Bourgeois Street, Boisbriand, QC, J7H 0G6",1 905,J7H,45.63183,-73.85529,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/amazing-2-bedroom-apartment-for-rent-in-boisbriand-for-55/1505784128
3578,Appartement,3 1/2,1,700,"2107 Rue Leclaire, Montréal, QC H1V 3A1, Canada",795,H1V,45.55771,-73.53815,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-avec-cour-gazonnee-pour-septembre/1581902496
3579,Appartement,4 1/2,1,750,"2257 Rue Panet, Montréal, QC H2L 3A4, Canada",1 345,H2L,45.52437,-73.56403,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-2ch-renove-lumineux-central:-metro-sherbrooke/1581901989
3580,Appartement,4 1/2,1,750,"5332 5e Avenue, Montréal, QC H1Y 2S5, Canada",1 200,H1Y,45.54723,-73.5748,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-pres-promenade-masson-renove-dispo-septembre-1200/1581900275
3581,Appartement, 1 ½ ou 2 ½,1,400,"Rue Drolet, Montréal, QC H2T 2H2, Canada",950,H2T,45.52677,-73.59137,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/a-louer-studio-mont-royal-950-tout-inclus/1570241129
3582,Appartement,5 1/2,1,Non disponible,"PLUSIEURS CHOIX, ANJOU, QC, H1J 1V7",1 300,H1J,45.60637,-73.57898,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/anjou-superbe-5-5-renove-rue-de-louresse/1581895873
3583,Appartement,5 1/2,1,900,"J4t2m1, Canada",900,J4T,45.49118,-73.47048,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/5-1-2-st-hubert-pres-hopital-charles-lemoyne/1581898423
3584,Appartement, 4 1/2 et coin détente,1,850,"675 Rue d'Iberville, Longueuil, QC J4H 2G7, Canada",920,J4K,45.52817,-73.50796,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/appartement-rue-diberville-longueuil/1581898378
3585,Appartement,4 1/2,1,850,"583 15e Av, LaSalle, QC H8P 2S1, Canada",1 350,H8P,45.42519,-73.60418,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-4-1-2-a-lasalle/1581898255
3586,Appartement, 1 ½ ou 2 ½,1,554,"1421 Montcalm, H2L 3G9, Montréal, QC",1 300,H2L,45.51866,-73.55666,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/loft-lumineux-entre-metro-beaudry-et-uqam/1581897511
3587,Appartement, 1 ½ ou 2 ½,1,400,"H8R1P2, Canada",620,H8R,45.44407,-73.64996,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-1-2-a-louer-lachine/1580537446
3588,Appartement, 4 1/2 et coin détente,1,1 200,"4200 Rue Sherbrooke Ouest, Westmount, QC H3Z 1C4, Canada",1 850,H3Z,45.48756,-73.59188,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/luxurious-2-bdrm-apt-in-the-exclusive-westmount-neighbourhood/1562342278
3589,Appartement,4 1/2,1,Non,"720 Marin, Montréal, QC, H4B 2P5",Sur,H3J,45.49145,-73.57414,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartements-a-louer-720-rue-marin-4-1-2/1530151148
3590,Appartement,5 1/2,1,Non,"4310 Harvard, Montréal, QC, H4A 2X1",Sur,H4A,45.47457,-73.62427,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartements-a-louer-rue-harvard-4-1-2-5-1-2/1530151145
3591,Appartement,4 1/2,1,Non,"4505, rue Fabre, Montreal, QC, H2J 3V5",Sur,H2J,45.53173,-73.57614,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartements-a-louer-rue-fabre-studio-3-1-2/1530148402
3592,Appartement,5 1/2,1,Non,"5025 MacDonald, Montréal, QC, H3X 2V2",1 800,H3X,45.48009,-73.6307,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/cote-des-neiges-ndg-hampstead-apt-a-louer-5-1-2-3bdr-for-rent/1576197319
3593,Appartement,4 1/2,1,Non,"5025 MacDonald, Montréal, QC, H3X 2V2",1 360,H3X,45.48009,-73.6307,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/cote-des-neiges-ndg-hampstead-apt-a-louer-4-1-2-2bdr-for-rent/1576197448
3594,Appartement,3 1/2,1,Non,"5025 MacDonald, Montréal, QC, H3X 2V2",1 100,H3X,45.48009,-73.6307,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/app-3-1-2-a-louer-1-bdr-apt-for-rent-clanranald-macdonald/1576197050
3595,Appartement,3 1/2,1,Non,"5765 chemin de la Côte-Saint-Luc, Montréal, QC, H3X 2E9",1 100,H3X,45.4774,-73.63421,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/cote-st-luc-cdn-hampstead-apt-a-louer-3-1-2-1bdr-for-rent/1576197200
3596,Appartement,4 1/2,1,Non,"6955 Fielding, Montréal, QC, H4V 1P8",1 390,H4V,45.46383,-73.64671,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-4-1-2-a-louer-2-bedrooms-apartment-for-rent/1576197471
3597,Appartement,6 1/2,1,Oui,"5945 Souart, Montréal, QC, H3S 2E9",2 400,H3S,45.50298,-73.62803,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-ch-meuble-tt-inclus-10-15-min-udem-hec-poly-1-er-juil/1566486799
3598,Appartement,3 1/2,1,Non,"6955 Fielding, Montréal, QC, H4V 1P8",1 080,H4V,45.46383,-73.64671,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/cdn-cote-st-luc-hampstead-apt-a-louer-3-1-2-1bdr-for-rent/1576197464
3599,Appartement,4 1/2,1,Non,"536-A Rose de Lima, Montréal, QC, H4C 2L4",Sur,H4C,45.48022,-73.58109,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartements-a-louer-rue-rose-de-lima-4-1-2/1530147903
3600,Appartement,4 1/2,1,Non,"1823 Ste-Catherine, Montreal, QC, H3H 1M2",Sur,H3H,45.49353,-73.57984,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartements-a-louer-rue-ste-catherine-ouest-1-1-2-a-6-1-2/1530147348
3601,Appartement,4 1/2,1,Non,"4775 Borden, Montreal, QC, H4B 2P5",Sur,H4B,45.46896,-73.63652,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartements-a-louer-rue-borden-ndg-4-1-2/1530147332
3602,Appartement,4 1/2,1,900,"3635 Avenue Ridgewood, Montreal, QC, H3V 1B4",1 650,H3V,45.49323,-73.61335,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/reno-2-bdrm-w-heating-5-appliances-aug-sept-2021-2-units/1576121234
3603,Appartement,3 1/2,1,Non disponible,"2505 Fleury, Montreal, QC, H2B 1L6",850,H2B,45.57571,-73.64753,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/superbe-31-2-ahuntsic/1546003094
3604,Appartement,3 1/2,1,Oui,"3505 Rue Sainte - Famille, Montréal, QC, H2X 2L3",1 100,H2X,45.51106,-73.57224,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-ch-1-sdb-montreal-1-100-mo/1576112415
3605,Appartement,3 1/2,1,550,"2276 Rue Viel, Montréal, QC H3M 3C4, Canada",950,H3M,45.54058,-73.69984,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-3-1-2-demi-sous-sol-ahuntsic-disponibilite-immediate/1580534298
3606,Appartement,4 1/2,1,Non,"1025 Sherbrooke St East, Montreal, QC, H2L 1L4",1 925,H2L,45.52093,-73.56607,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/plateau-mont-royal-2-bedroom-apartment-available-now/1541383999
3607,Appartement,3 1/2,1,Non disponible,"5290-5310, rue Mentana, Montréal, QC, H2J 3C5",1 245,H2J,45.53123,-73.58977,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/promo-3-1-2-au-dernier-etage-vue-sur-parc-laurier-sect-pmr/1530043854
3608,Appartement,4 1/2,1,900,"1565 Av. Van Horne, Outremont, QC H2V 1L6, Canada",1 450,H2V,45.51818,-73.6172,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/logement-a-louer/1580532630
3609,Appartement,4 1/2,1,800,"2e Av., Montréal, QC H1Y 2Y3, Canada",1 130,H1Y,45.54595,-73.57653,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/swap-4-et-demi-rosemont-masson/1580532624
3610,Appartement,4 1/2,1,1 000,"Acadie Ave, Dieppe, NB E1A 1S4, Canada",1 250,G4T,46.09553,-64.75133,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/top-floor-2-bedroom-dieppe-champlain/1580530791
3611,Appartement,3 1/2,1,500,"3468 Rue de Bordeaux, Montréal, QC H2K 3Z3, Canada",970,H2K,45.53033,-73.56452,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/plateau-metro-sherbrook-3-quiet-parc-lafontaine-uqam/1580528944
3612,Duplex/Triplex, 5 1/2 et coin détente,2,1 500,"3325 Rue de l'Université, Saint-Hubert, QC J3Y 5R3, Canada",1 950,J3Y,45.46992,-73.37423,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/5-1-2-a-louer-st-hubert/1581743834
3613,Duplex/Triplex,5 1/2,1,1 200,"H8R 3T3, Canada",1 600,H8R,45.42884,-73.66348,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/fully-renovated-5-5-duplex-lasalle-waterfront/1582641330
3614,Duplex/Triplex,6 1/2,2,1 750,"1115 Rue Saint-Aubin, Saint-Laurent, QC H4R 1T3, Canada",1 650,H4R,45.50995,-73.69036,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/6-1-2-for-rent/1582654956
3615,Duplex/Triplex,4 1/2,1,780,"Rue Sherbrooke, Lachine, QC H8S 1K3, Canada",1 050,H8S,45.44483,-73.68875,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-bedrooms-4-incl-parking-stove-fridge-for-rent-lachine/1582653402
3616,Duplex/Triplex,4 1/2,1,850,"3946 Rue Newmarch, Verdun, QC H4G 1G8, Canada",1 300,H4G,45.46468,-73.57428,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-5-newly-renovated-all-appliances-parking-huge-garden/1582652084
3617,Duplex/Triplex,4 1/2,1,1 100,"6420 Av. du Languedoc, Montréal, QC H1M 3E1, Canada",1 065,H1M,45.58482,-73.5621,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/montreal-tres-tres-grand-4-1-2/1582651039
3618,Duplex/Triplex,3 1/2,1,750,"6042 Rue Waverly, Montréal, QC H2T 2Y3, Canada",1 125,H2T,45.5268,-73.60694,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/plateau-mile-end-3-1-2-1er-oct/1582650902
3619,Duplex/Triplex,5 1/2,1,1 200,", Montreal H1M 2L6 QC, Canada",1 450,H1M,45.5804,-73.55695,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/premiere-etage-dun-duplex-parfait-pour-les-familles/1582650584
3620,Duplex/Triplex, 5 1/2 et coin détente,1,1 200,"9805 Rue Jeannette, LaSalle, QC H8R 1S7, Canada",1 275,H8R,45.43027,-73.66426,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/big-5-1-2-apartment-in-a-duplex/1582649815
3621,Duplex/Triplex, 7 1/2 +,1.5,1 100,"H2N1X1, Canada",2 300,H2N,45.53972,-73.65193,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/maison-a-louer-ahuntsic/1581269459
3622,Duplex/Triplex,5 1/2,1,1 150,"8321 Bd Maurice-Duplessis, Montréal, QC H1E 3B5, Canada",1 600,H1E,45.63526,-73.58494,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-a-louer/1582641985
3623,Duplex/Triplex,4 1/2,1,850,"6407 rue de la Villanelle, H1S 1W2, Saint-Leonard, QC",1 100,H1S,45.59071,-73.57452,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-appartement-a-louer-apartment-for-rent/1582641950
3624,Duplex/Triplex,3 1/2,1,800,"6925 35e Avenue, Montréal, QC H1T 3A8, Canada",850,H1S,45.57242,-73.58027,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-a-louer/1582641574
3625,Duplex/Triplex,6 1/2,1,1 000,"2177 Av. Prud'homme, Montréal, QC H4A 3H3, Canada",2 050,H4A,45.4731,-73.60787,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-meuble-4-chambres-a-louer/1582639535
3626,Duplex/Triplex,5 1/2,1,1 000,"301 Pl. Robin, Laval, QC H7N 4B5, Canada",1 200,H7N,45.56069,-73.69844,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/beautiful-5-1-2-in-laval/1582638423
3627,Condo,3 1/2,1,600,"1300 Bd Alexis-Nihon, Saint-Laurent, QC H4R 2K8, Canada",1 300,H4R,45.50885,-73.69707,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-5-modern-condo-near-cote-vertu-metro-station/1580219611
3628,Condo, 3 1/2 et coin détente,1,576,"141 Rue François-Souillard, Laval, QC H7N 0E7, Canada",1 300,H7N,45.55579,-73.70544,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/condo-3-1-2-coin-detente-non-loin-du-metro-concorde/1580247911
3629,Condo,4 1/2,2,1 100,"5865 Av de Monkland, Montréal, QC H4A 1G5, Canada",2 500,H4A,45.4726,-73.62597,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/nouveau-condo-ndg-village-monkland-2-cac-3e-etage/1580246720
3630,Condo,4 1/2,1,1 100,"H1t0a9, Canada",1 650,H1T,45.56406,-73.5829,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-4-1-2-a-louer-dans-nouveau-rosemont/1580243694
